control_id,matched_interval_id,variant,instrument,start_time,end_time,parent_direction,control_reassertion_atr,duration_mismatch_bars,atr_mismatch,realized_range_mismatch,parent_age_mismatch_bars,phase_location_mismatch,match_exact,mismatch_disclosure
CTRL_0260,ADA_2601,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2023-08-22 00:00:00,2023-08-22 16:00:00,DOWN,0.543002,0,0.004114,0.0073,0,0.692424,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0261,ADA_2611,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-09 00:00:00,2024-07-09 16:00:00,UP,0.541301,0,0.005336,0.0024,0,0.11,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0262,ADA_2612,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-09 00:00:00,2024-07-09 16:00:00,UP,0.541301,0,0.005193,0.0007,0,0.110303,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0263,ADA_2614,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-09 00:00:00,2024-07-09 16:00:00,UP,0.541301,0,0.0053,0.0005,0,0.110909,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0264,ADA_2616,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-05-16 16:00:00,2024-05-17 08:00:00,UP,0.814216,0,0.002179,0.0038,0,0.208485,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0265,ADA_2623,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2023-08-24 00:00:00,2023-08-24 16:00:00,UP,0.462992,0,0.001857,0.0004,0,0.695455,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0266,ADA_2628,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2023-08-22 00:00:00,2023-08-22 16:00:00,DOWN,0.543002,0,0.001143,0.0001,0,0.700606,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0267,ADA_2643,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-05-16 16:00:00,2024-05-17 08:00:00,UP,0.814216,0,0.002,0.0001,0,0.216667,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0268,ADA_2656,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-04 04:00:00,2024-07-04 20:00:00,DOWN,1.335385,0,0.006271,0.0117,0,0.132424,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0269,ADA_2660,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2023-08-21 20:00:00,2023-08-22 12:00:00,DOWN,0.77643,0,0.001193,0.0011,0,0.710606,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0270,ADA_2668,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-04 04:00:00,2024-07-04 20:00:00,DOWN,1.335385,0,0.005207,0.0093,0,0.136061,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0271,ADA_2674,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-05-16 16:00:00,2024-05-17 08:00:00,UP,0.814216,0,0.002471,0.0012,0,0.226061,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0272,ADA_2675,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-05-16 16:00:00,2024-05-17 08:00:00,UP,0.814216,0,0.002,0.0012,0,0.226364,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0273,ADA_2676,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-05-16 16:00:00,2024-05-17 08:00:00,UP,0.814216,0,0.001793,0.0065,0,0.226667,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0274,ADA_2682,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-05-16 16:00:00,2024-05-17 08:00:00,UP,0.814216,0,0.0022,0.0037,0,0.228485,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0275,ADA_2694,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2023-08-22 00:00:00,2023-08-22 16:00:00,DOWN,0.543002,0,0.000764,0.0002,0,0.720606,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0276,ADA_2701,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2023-08-22 00:00:00,2023-08-22 16:00:00,DOWN,0.543002,0,0.001793,0.0002,0,0.722727,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0277,ADA_2707,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-05-16 16:00:00,2024-05-17 08:00:00,UP,0.814216,0,0.001643,0.0051,0,0.236061,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0278,ADA_2718,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-09 00:00:00,2024-07-09 16:00:00,UP,0.541301,0,0.004414,0.0009,0,0.142424,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0279,ADA_2719,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-05-16 16:00:00,2024-05-17 08:00:00,UP,0.814216,0,0.000614,0.0012,0,0.239697,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0280,ADA_2724,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-05-16 16:00:00,2024-05-17 08:00:00,UP,0.814216,0,0.00115,0.0055,0,0.241212,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0281,ADA_2741,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-04 00:00:00,2024-07-04 16:00:00,DOWN,0.797351,0,0.004607,0.003,0,0.158485,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0282,ADA_2742,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-04 04:00:00,2024-07-04 20:00:00,DOWN,1.335385,0,0.005086,0.0076,0,0.158485,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0283,ADA_2744,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2023-08-21 20:00:00,2023-08-22 12:00:00,DOWN,0.77643,0,0.002693,0.0034,0,0.736061,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0284,ADA_2747,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-04 00:00:00,2024-07-04 16:00:00,DOWN,0.797351,0,0.003886,0.0008,0,0.160303,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0285,ADA_2751,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-04 04:00:00,2024-07-04 20:00:00,DOWN,1.335385,0,0.002686,0.011,0,0.161212,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0286,ADA_2752,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-04 04:00:00,2024-07-04 20:00:00,DOWN,1.335385,0,0.001143,0.0065,0,0.161515,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0287,ADA_2756,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2023-08-21 20:00:00,2023-08-22 12:00:00,DOWN,0.77643,0,0.006886,0.0059,0,0.739697,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0288,ADA_2758,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-04 00:00:00,2024-07-04 16:00:00,DOWN,0.797351,0,0.001307,0.009,0,0.163636,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0289,ADA_2761,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2023-08-22 00:00:00,2023-08-22 16:00:00,DOWN,0.543002,0,0.007829,0.0008,0,0.740909,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0290,ADA_2773,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-05-16 16:00:00,2024-05-17 08:00:00,UP,0.814216,0,0.001579,0.0072,0,0.256061,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0291,ADA_2777,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-09 00:00:00,2024-07-09 16:00:00,UP,0.541301,0,0.006293,0.0022,0,0.160303,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0292,ADA_2790,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-09 00:00:00,2024-07-09 16:00:00,UP,0.541301,0,0.005436,0.0021,0,0.164242,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0293,ADA_2800,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2023-08-22 00:00:00,2023-08-22 16:00:00,DOWN,0.543002,0,0.002407,0.0005,0,0.752727,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0294,ADA_2821,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-05-16 16:00:00,2024-05-17 08:00:00,UP,0.814216,0,0.0046,0.0089,0,0.270606,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0295,ADA_2841,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2023-08-22 00:00:00,2023-08-22 16:00:00,DOWN,0.543002,0,0.004286,0.0019,0,0.765152,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0296,ADA_2845,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2023-08-22 00:00:00,2023-08-22 16:00:00,DOWN,0.543002,0,0.004093,0.0006,0,0.766364,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0297,ADA_2846,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2023-08-22 00:00:00,2023-08-22 16:00:00,DOWN,0.543002,0,0.00415,0.001,0,0.766667,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0298,ADA_2848,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2023-08-21 20:00:00,2023-08-22 12:00:00,DOWN,0.77643,0,0.004357,0.0043,0,0.767576,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0299,ADA_2864,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-09 00:00:00,2024-07-09 16:00:00,UP,0.541301,0,0.007779,0.0036,0,0.186667,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0300,ADA_2865,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-05-16 16:00:00,2024-05-17 08:00:00,UP,0.814216,0,0.004136,0.0055,0,0.283939,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0301,ADA_2874,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-09 00:00:00,2024-07-09 16:00:00,UP,0.541301,0,0.005914,0.0036,0,0.189697,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0302,ADA_2887,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2023-08-21 20:00:00,2023-08-22 12:00:00,DOWN,0.77643,0,0.003729,0.0023,0,0.779394,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0303,ADA_2893,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2023-08-21 20:00:00,2023-08-22 12:00:00,DOWN,0.77643,0,0.00305,0.0022,0,0.781212,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0304,ADA_2896,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2023-08-21 20:00:00,2023-08-22 12:00:00,DOWN,0.77643,0,0.0031,0.007,0,0.782121,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0305,ADA_2897,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-04 04:00:00,2024-07-04 20:00:00,DOWN,1.335385,0,0.002629,0.0132,0,0.205455,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0306,ADA_2901,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2023-08-22 00:00:00,2023-08-22 16:00:00,DOWN,0.543002,0,0.004643,0.0014,0,0.783333,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0307,ADA_2911,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-09 00:00:00,2024-07-09 16:00:00,UP,0.541301,0,0.006879,0.0003,0,0.200909,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0308,ADA_2912,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-09 00:00:00,2024-07-09 16:00:00,UP,0.541301,0,0.007371,0.0024,0,0.201212,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0309,ADA_2914,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-05-16 16:00:00,2024-05-17 08:00:00,UP,0.814216,0,0.003057,0.0013,0,0.298788,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0310,ADA_2916,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-05-16 16:00:00,2024-05-17 08:00:00,UP,0.814216,0,0.003007,0.0056,0,0.299394,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0311,ADA_2930,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-09 00:00:00,2024-07-09 16:00:00,UP,0.541301,0,0.006279,0.001,0,0.206667,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0312,ADA_2941,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2023-08-22 00:00:00,2023-08-22 16:00:00,DOWN,0.543002,0,0.003786,0.0021,0,0.795455,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0313,ADA_2955,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2023-08-22 00:00:00,2023-08-22 16:00:00,DOWN,0.543002,0,0.002893,0.0041,0,0.799697,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0314,ADA_2962,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2023-08-22 00:00:00,2023-08-22 16:00:00,DOWN,0.543002,0,0.002107,0.0035,0,0.801818,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0315,ADA_2969,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-09 00:00:00,2024-07-09 16:00:00,UP,0.541301,0,0.003821,0.0007,0,0.218485,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0316,ADA_2970,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-05-16 16:00:00,2024-05-17 08:00:00,UP,0.814216,0,0.000364,0.0032,0,0.315758,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0317,ADA_2973,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-05-16 12:00:00,2024-05-17 04:00:00,UP,2.47561,0,0.002079,0.0027,0,0.31697,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0318,ADA_2987,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-05-16 12:00:00,2024-05-17 04:00:00,UP,2.47561,0,0.009821,0.0377,0,0.321212,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0319,ADA_2988,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-05-16 12:00:00,2024-05-17 04:00:00,UP,2.47561,0,0.012879,0.0313,0,0.321515,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0320,ADA_2996,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-09 00:00:00,2024-07-09 16:00:00,UP,0.541301,0,0.025257,0.0182,0,0.226667,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0321,ADA_3010,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2023-08-22 00:00:00,2023-08-22 16:00:00,DOWN,0.543002,0,0.0353,0.0315,0,0.816364,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0322,ADA_3015,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2023-08-22 00:00:00,2023-08-22 16:00:00,DOWN,0.543002,0,0.032521,0.0257,0,0.817879,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0323,ADA_3016,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-09 00:00:00,2024-07-09 16:00:00,UP,0.541301,0,0.019193,0.0111,0,0.232727,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0324,ADA_3020,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-05-16 16:00:00,2024-05-17 08:00:00,UP,0.814216,0,0.025893,0.0328,0,0.330909,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0325,ADA_3022,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-05-16 16:00:00,2024-05-17 08:00:00,UP,0.814216,0,0.03155,0.0272,0,0.331515,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0326,ADA_3026,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-09 00:00:00,2024-07-09 16:00:00,UP,0.541301,0,0.03195,0.0689,0,0.235758,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0327,ADA_3038,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2023-08-22 00:00:00,2023-08-22 16:00:00,DOWN,0.543002,0,0.042536,0.0475,0,0.824848,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0328,ADA_3040,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2023-08-22 00:00:00,2023-08-22 16:00:00,DOWN,0.543002,0,0.040857,0.0399,0,0.825455,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0329,ADA_3042,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-09 00:00:00,2024-07-09 16:00:00,UP,0.541301,0,0.027093,0.0178,0,0.240606,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0330,ADA_3048,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-05-16 16:00:00,2024-05-17 08:00:00,UP,0.814216,0,0.027279,0.025,0,0.339394,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0331,ADA_3059,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-09 00:00:00,2024-07-09 16:00:00,UP,0.541301,0,0.027486,0.0311,0,0.245758,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0332,ADA_3060,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-05-16 16:00:00,2024-05-17 08:00:00,UP,0.814216,0,0.03435,0.0615,0,0.34303,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0333,ADA_3064,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-05-16 16:00:00,2024-05-17 08:00:00,UP,0.814216,0,0.037564,0.0511,0,0.344242,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0334,ADA_3081,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2023-08-22 00:00:00,2023-08-22 16:00:00,DOWN,0.543002,0,0.061857,0.0832,0,0.837879,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0335,ADA_3083,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-04 00:00:00,2024-07-04 16:00:00,DOWN,0.797351,0,0.054793,0.0722,0,0.262121,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0336,ADA_3100,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-09 00:00:00,2024-07-09 16:00:00,UP,0.541301,0,0.029421,0.022,0,0.258182,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0337,ADA_3101,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-05-16 16:00:00,2024-05-17 08:00:00,UP,0.814216,0,0.033164,0.0396,0,0.355455,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0338,ADA_3107,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-09 00:00:00,2024-07-09 16:00:00,UP,0.541301,0,0.027143,0.0348,0,0.260303,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0339,ADA_3109,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-05-16 16:00:00,2024-05-17 08:00:00,UP,0.814216,0,0.034164,0.0716,0,0.357879,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0340,ADA_3122,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-04 04:00:00,2024-07-04 20:00:00,DOWN,1.335385,0,0.037257,0.0819,0,0.273636,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0341,ADA_3123,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-05-16 12:00:00,2024-05-17 04:00:00,UP,2.47561,0,0.045836,0.1364,0,0.362424,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0342,ADA_3126,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-05-16 16:00:00,2024-05-17 08:00:00,UP,0.814216,0,0.057429,0.1292,0,0.36303,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0343,ADA_3143,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2023-08-22 00:00:00,2023-08-22 16:00:00,DOWN,0.543002,0,0.047871,0.0568,0,0.856667,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0344,ADA_3146,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2023-08-22 00:00:00,2023-08-22 16:00:00,DOWN,0.543002,0,0.04455,0.0381,0,0.857576,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0345,ADA_3162,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-04 00:00:00,2024-07-04 16:00:00,DOWN,0.797351,0,0.018921,0.0326,0,0.286061,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0346,ADA_3164,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-04 04:00:00,2024-07-04 20:00:00,DOWN,1.335385,0,0.02035,0.0388,0,0.286364,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0347,ADA_3167,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-04 08:00:00,2024-07-05 00:00:00,DOWN,2.698541,0,0.033214,0.1556,0,0.28697,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0348,ADA_3171,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-04 04:00:00,2024-07-04 20:00:00,DOWN,1.335385,0,0.047021,0.0564,0,0.288485,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0349,ADA_3180,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2024-07-09 00:00:00,2024-07-09 16:00:00,UP,0.541301,0,0.053979,0.0588,0,0.282424,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0350,ADA_3194,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2023-08-22 00:00:00,2023-08-22 16:00:00,DOWN,0.543002,0,0.031864,0.0244,0,0.872121,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
CTRL_0351,ADA_3195,BOUNDARY_THROUGH_BALANCE,ADAUSDT,2023-08-22 00:00:00,2023-08-22 16:00:00,DOWN,0.543002,0,0.030664,0.0303,0,0.872424,0,"candidate parent direction, duration, and parent age exact; nearest deterministic reassertion ATR, then time location; realized-range mismatch explicit"
